시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
충북,청주시,차대차,추돌,381,0,745,105,627,13
충북,청주시,차대차,기타,1285,12,2078,444,1588,46
충북,청주시,차량단독,전도전복,40,4,45,23,16,6
충북,청주시,차량단독,공작물충돌,84,8,99,39,52,8
충북,청주시,차량단독,도로이탈,2,0,4,0,4,0
충북,청주시,차량단독,도로이탈,3,0,5,3,2,0
충북,청주시,차량단독,기타,92,2,96,39,52,5
충북,충주시,차대사람,횡단중,29,2,27,16,11,0
충북,충주시,차대사람,차도통행중,2,0,2,1,1,0
충북,충주시,차대사람,길가장자리구역통행중,7,0,7,2,5,0
충북,충주시,차대사람,보도통행중,1,0,1,0,1,0
충북,충주시,차대사람,기타,154,4,167,81,79,7
충북,충주시,차대차,정면충돌,47,0,72,27,38,7
충북,충주시,차대차,측면충돌,104,8,193,36,139,18
충북,충주시,차대차,추돌,126,3,228,71,131,26
충북,충주시,차대차,추돌,44,0,88,24,59,5
충북,충주시,차대차,기타,735,10,1248,332,773,143
충북,충주시,차량단독,전도전복,14,3,19,6,7,6
충북,충주시,차량단독,공작물충돌,41,7,46,5,22,19
충북,충주시,차량단독,도로이탈,5,0,5,2,0,3
충북,충주시,차량단독,도로이탈,4,3,1,1,0,0
충북,충주시,차량단독,기타,19,0,21,8,6,7
충북,제천시,차대사람,횡단중,36,0,37,12,25,0
충북,제천시,차대사람,차도통행중,2,0,2,1,1,0
충북,제천시,차대사람,길가장자리구역통행중,1,0,1,0,1,0
충북,제천시,차대사람,보도통행중,2,0,3,2,1,0
충북,제천시,차대사람,기타,101,2,105,53,52,0
충북,제천시,차대차,정면충돌,67,0,140,40,95,5
충북,제천시,차대차,측면충돌,301,2,514,146,352,16
충북,제천시,차대차,추돌,118,0,238,74,162,2
충북,제천시,차대차,추돌,28,0,49,8,41,0
충북,제천시,차대차,기타,184,1,297,81,199,17
충북,제천시,차량단독,전도전복,9,1,11,7,4,0
충북,제천시,차량단독,공작물충돌,28,0,49,24,22,3
충북,제천시,차량단독,도로이탈,1,1,0,0,0,0
충북,제천시,차량단독,도로이탈,1,0,1,0,1,0
충북,제천시,차량단독,기타,8,2,9,3,4,2
충북,보은군,차대사람,횡단중,6,1,5,4,1,0
충북,보은군,차대사람,차도통행중,2,2,0,0,0,0
충북,보은군,차대사람,길가장자리구역통행중,5,0,5,3,2,0
충북,보은군,차대사람,보도통행중,1,0,1,0,1,0
충북,보은군,차대사람,기타,4,0,6,5,1,0
충북,보은군,차대차,정면충돌,15,2,21,10,11,0
충북,보은군,차대차,측면충돌,55,2,102,34,65,3
충북,보은군,차대차,추돌,8,2,10,4,6,0
충북,보은군,차대차,추돌,5,1,7,1,3,3
충북,보은군,차대차,기타,11,0,19,7,12,0
충북,보은군,차량단독,전도전복,14,1,18,9,8,1
충북,보은군,차량단독,공작물충돌,6,1,23,7,16,0
충북,보은군,차량단독,도로이탈,1,0,1,1,0,0
충북,옥천군,차대사람,횡단중,4,0,4,2,2,0
충북,옥천군,차대사람,차도통행중,6,0,7,4,2,1
충북,옥천군,차대사람,길가장자리구역통행중,1,0,1,0,1,0
충북,옥천군,차대사람,보도통행중,3,0,6,1,4,1
충북,옥천군,차대사람,기타,19,2,18,11,7,0
충북,옥천군,차대차,정면충돌,18,1,32,16,15,1
충북,옥천군,차대차,측면충돌,51,1,88,16,61,11
충북,옥천군,차대차,추돌,10,1,15,6,9,0
충북,옥천군,차대차,추돌,5,0,14,2,12,0
충북,옥천군,차대차,기타,100,4,174,59,114,1
충북,옥천군,차량단독,전도전복,6,1,47,25,19,3
충북,옥천군,차량단독,공작물충돌,6,1,8,2,5,1
충북,옥천군,차량단독,도로이탈,3,2,1,1,0,0
충북,옥천군,차량단독,도로이탈,1,1,0,0,0,0
충북,옥천군,차량단독,기타,10,0,11,8,2,1
충북,영동군,차대사람,횡단중,18,1,17,9,8,0
충북,영동군,차대사람,차도통행중,9,1,8,4,4,0
충북,영동군,차대사람,길가장자리구역통행중,5,1,4,3,1,0
충북,영동군,차대사람,보도통행중,2,0,2,1,1,0
충북,영동군,차대사람,기타,15,0,16,9,7,0
충북,영동군,차대차,정면충돌,21,0,36,17,19,0
충북,영동군,차대차,측면충돌,31,2,54,22,31,1
충북,영동군,차대차,추돌,23,4,44,17,26,1
충북,영동군,차대차,추돌,2,0,3,1,2,0
충북,영동군,차대차,기타,42,0,73,37,31,5
충북,영동군,차량단독,전도전복,8,1,10,4,6,0
충북,영동군,차량단독,공작물충돌,6,0,16,7,8,1
충북,영동군,차량단독,도로이탈,3,0,5,1,3,1
충북,영동군,차량단독,기타,5,0,6,4,2,0
충북,진천군,차대사람,횡단중,25,3,25,14,11,0
충북,진천군,차대사람,차도통행중,8,0,9,4,4,1
충북,진천군,차대사람,길가장자리구역통행중,5,0,6,1,5,0
충북,진천군,차대사람,보도통행중,2,0,2,2,0,0
충북,진천군,차대사람,기타,18,1,17,9,7,1
충북,진천군,차대차,정면충돌,47,2,87,22,64,1
충북,진천군,차대차,측면충돌,138,0,220,61,155,4
충북,진천군,차대차,추돌,71,0,164,32,131,1
충북,진천군,차대차,추돌,37,0,58,7,51,0
충북,진천군,차대차,기타,67,1,95,32,62,1
충북,진천군,차량단독,전도전복,9,2,8,3,5,0
충북,진천군,차량단독,공작물충돌,15,0,18,9,9,0
충북,진천군,차량단독,도로이탈,2,0,2,2,0,0
충북,진천군,차량단독,도로이탈,2,0,2,1,1,0
충북,진천군,차량단독,기타,4,0,6,3,2,1
충북,괴산군,차대사람,횡단중,9,1,8,7,1,0
충북,괴산군,차대사람,차도통행중,1,0,1,0,1,0
충북,괴산군,차대사람,길가장자리구역통행중,4,1,4,1,3,0
충북,괴산군,차대사람,기타,9,2,7,4,3,0
충북,괴산군,차대차,정면충돌,22,2,52,17,29,6
충북,괴산군,차대차,측면충돌,45,2,89,35,42,12
충북,괴산군,차대차,추돌,23,0,51,19,29,3
충북,괴산군,차대차,추돌,10,1,17,3,10,4
충북,괴산군,차대차,기타,32,0,55,17,37,1
충북,괴산군,차량단독,전도전복,5,2,3,1,1,1
충북,괴산군,차량단독,공작물충돌,8,0,11,3,7,1
충북,괴산군,차량단독,도로이탈,4,2,2,1,0,1
충북,괴산군,차량단독,도로이탈,4,0,7,2,4,1
충북,괴산군,차량단독,기타,4,2,2,2,0,0
충북,음성군,차대사람,횡단중,23,1,23,15,6,2
충북,음성군,차대사람,차도통행중,7,1,6,6,0,0
충북,음성군,차대사람,길가장자리구역통행중,18,1,21,9,12,0
충북,음성군,차대사람,보도통행중,1,0,1,0,1,0
충북,음성군,차대사람,기타,42,2,42,20,19,3
충북,음성군,차대차,정면충돌,43,1,68,19,44,5
충북,음성군,차대차,측면충돌,163,8,312,117,176,19
충북,음성군,차대차,추돌,38,1,70,17,52,1
충북,음성군,차대차,추돌,34,3,65,13,49,3
충북,음성군,차대차,기타,150,9,273,87,182,4
충북,음성군,차량단독,전도전복,8,0,9,3,5,1
충북,음성군,차량단독,공작물충돌,37,3,43,22,17,4
충북,음성군,차량단독,도로이탈,5,0,8,6,2,0
충북,음성군,차량단독,도로이탈,2,0,3,1,2,0
충북,음성군,차량단독,기타,12,3,17,9,6,2
충북,단양군,차대사람,횡단중,6,1,6,4,2,0
충북,단양군,차대사람,차도통행중,5,1,4,3,1,0
충북,단양군,차대사람,길가장자리구역통행중,3,2,3,2,0,1
충북,단양군,차대사람,기타,8,0,8,3,5,0
충북,단양군,차대차,정면충돌,15,0,33,12,21,0
충북,단양군,차대차,측면충돌,41,0,57,23,34,0
충북,단양군,차대차,추돌,16,1,38,7,31,0
충북,단양군,차대차,추돌,17,0,38,13,24,1
충북,단양군,차대차,기타,20,0,26,10,15,1
충북,단양군,차량단독,전도전복,1,1,0,0,0,0
충북,단양군,차량단독,공작물충돌,18,3,22,14,8,0
충북,단양군,차량단독,도로이탈,1,0,2,1,1,0
충북,단양군,차량단독,도로이탈,3,1,2,0,2,0
충북,단양군,차량단독,기타,4,0,7,4,3,0
충북,증평군,차대사람,횡단중,12,2,10,4,6,0
충북,증평군,차대사람,차도통행중,3,1,2,2,0,0
충북,증평군,차대사람,보도통행중,1,0,1,0,0,1
충북,증평군,차대사람,기타,9,0,13,5,8,0
충북,증평군,차대차,정면충돌,23,1,42,14,27,1
충북,증평군,차대차,측면충돌,83,2,123,36,72,15
충북,증평군,차대차,추돌,15,0,21,3,16,2
충북,증평군,차대차,추돌,20,0,42,12,23,7
충북,증평군,차대차,기타,41,0,65,20,44,1
충북,증평군,차량단독,공작물충돌,4,0,5,2,2,1
충북,증평군,차량단독,도로이탈,1,1,0,0,0,0
충북,증평군,차량단독,도로이탈,1,0,1,0,0,1
충남,천안시,차대사람,횡단중,240,16,240,119,114,7
충남,천안시,차대사람,차도통행중,68,0,73,29,42,2
충남,천안시,차대사람,길가장자리구역통행중,46,0,50,19,29,2
충남,천안시,차대사람,보도통행중,24,1,26,12,14,0
충남,천안시,차대사람,기타,128,4,133,42,84,7
충남,천안시,차대차,정면충돌,146,3,235,58,169,8
충남,천안시,차대차,측면충돌,712,9,1141,256,836,49
충남,천안시,차대차,추돌,320,5,542,97,426,19
충남,천안시,차대차,추돌,298,4,580,79,477,24
충남,천안시,차대차,기타,452,6,667,153,492,22
충남,천안시,차량단독,전도전복,30,2,32,17,9,6
충남,천안시,차량단독,공작물충돌,36,4,43,20,17,6
충남,천안시,차량단독,도로이탈,5,0,10,6,2,2
충남,천안시,차량단독,기타,20,3,19,8,8,3
충남,아산시,차대사람,횡단중,128,10,130,80,46,4
충남,아산시,차대사람,차도통행중,10,2,8,5,3,0
충남,아산시,차대사람,길가장자리구역통행중,14,1,15,7,8,0
충남,아산시,차대사람,보도통행중,7,0,7,4,2,1
충남,아산시,차대사람,기타,55,1,57,26,29,2
충남,아산시,차대차,정면충돌,118,3,200,73,124,3
충남,아산시,차대차,측면충돌,373,6,602,172,423,7
충남,아산시,차대차,추돌,120,3,194,46,144,4
충남,아산시,차대차,추돌,146,1,279,58,215,6
충남,아산시,차대차,기타,135,5,200,54,140,6
충남,아산시,차량단독,전도전복,11,2,10,7,2,1
충남,아산시,차량단독,공작물충돌,31,3,33,17,15,1
충남,아산시,차량단독,도로이탈,7,1,10,6,4,0
충남,아산시,차량단독,도로이탈,3,1,2,2,0,0
충남,아산시,차량단독,기타,13,1,13,7,6,0
충남,보령시,차대사람,횡단중,45,9,36,23,13,0
충남,보령시,차대사람,차도통행중,8,0,8,5,3,0
충남,보령시,차대사람,길가장자리구역통행중,14,2,12,6,6,0
충남,보령시,차대사람,보도통행중,7,0,7,3,4,0
충남,보령시,차대사람,기타,45,2,43,16,26,1
충남,보령시,차대차,정면충돌,47,3,80,32,42,6
충남,보령시,차대차,측면충돌,135,2,248,88,157,3
충남,보령시,차대차,추돌,73,1,125,44,78,3
충남,보령시,차대차,추돌,43,0,83,23,60,0
충남,보령시,차대차,기타,101,3,175,52,113,10
충남,보령시,차량단독,전도전복,19,1,20,9,11,0
충남,보령시,차량단독,공작물충돌,30,2,45,19,21,5
충남,보령시,차량단독,도로이탈,4,1,6,4,2,0
충남,보령시,차량단독,도로이탈,5,0,5,2,2,1
충남,보령시,차량단독,기타,6,0,6,4,2,0
충남,공주시,차대사람,횡단중,50,1,53,36,16,1
충남,공주시,차대사람,차도통행중,17,1,17,13,4,0
충남,공주시,차대사람,길가장자리구역통행중,9,0,11,7,3,1
충남,공주시,차대사람,보도통행중,3,0,3,2,1,0
충남,공주시,차대사람,기타,16,0,16,9,7,0
충남,공주시,차대차,정면충돌,37,2,60,21,39,0
충남,공주시,차대차,측면충돌,154,2,267,102,154,11
충남,공주시,차대차,추돌,52,3,184,57,123,4
충남,공주시,차대차,추돌,41,0,82,20,57,5
충남,공주시,차대차,기타,42,2,66,24,37,5
충남,공주시,차량단독,전도전복,7,2,7,4,1,2
충남,공주시,차량단독,공작물충돌,33,7,33,11,17,5
충남,공주시,차량단독,도로이탈,1,0,1,0,1,0
충남,공주시,차량단독,도로이탈,3,1,2,1,1,0
충남,공주시,차량단독,기타,4,0,4,3,0,1
충남,서산시,차대사람,횡단중,72,8,74,46,25,3
충남,서산시,차대사람,차도통행중,17,2,16,12,4,0
충남,서산시,차대사람,길가장자리구역통행중,17,2,17,8,8,1
충남,서산시,차대사람,보도통행중,6,0,6,6,0,0
충남,서산시,차대사람,기타,19,0,22,11,10,1
충남,서산시,차대차,정면충돌,70,6,131,50,78,3
충남,서산시,차대차,측면충돌,263,4,429,170,238,21
충남,서산시,차대차,추돌,79,5,139,32,103,4
충남,서산시,차대차,추돌,56,1,91,26,59,6
충남,서산시,차대차,기타,47,0,74,25,45,4
충남,서산시,차량단독,전도전복,7,2,5,4,0,1
충남,서산시,차량단독,공작물충돌,28,5,32,12,17,3
충남,서산시,차량단독,도로이탈,6,1,6,4,1,1
충남,서산시,차량단독,도로이탈,5,1,7,5,1,1
충남,서산시,차량단독,기타,7,0,7,6,1,0
충남,금산군,차대사람,횡단중,21,0,22,11,10,1
충남,금산군,차대사람,차도통행중,6,0,6,2,4,0
충남,금산군,차대사람,길가장자리구역통행중,9,0,10,5,5,0
충남,금산군,차대사람,보도통행중,4,0,5,3,2,0
충남,금산군,차대차,정면충돌,30,3,58,19,38,1
충남,금산군,차대차,측면충돌,98,7,158,45,111,2
충남,금산군,차대차,추돌,35,3,57,13,41,3
충남,금산군,차대차,추돌,13,0,30,4,23,3
충남,금산군,차대차,기타,6,2,17,8,7,2
충남,금산군,차량단독,전도전복,4,0,11,9,2,0
충남,금산군,차량단독,공작물충돌,10,1,15,11,4,0
충남,금산군,차량단독,도로이탈,2,0,3,2,1,0
충남,금산군,차량단독,기타,1,0,1,1,0,0
충남,태안군,차대사람,횡단중,23,0,23,19,4,0
충남,태안군,차대사람,차도통행중,8,1,7,5,2,0
충남,태안군,차대사람,길가장자리구역통행중,8,2,7,4,3,0
충남,태안군,차대사람,보도통행중,4,0,4,2,2,0
충남,태안군,차대사람,기타,16,1,15,8,7,0
충남,태안군,차대차,정면충돌,46,5,101,44,55,2
충남,태안군,차대차,측면충돌,110,2,175,85,86,4
충남,태안군,차대차,추돌,26,2,54,17,36,1
충남,태안군,차대차,추돌,22,2,42,14,28,0
충남,태안군,차대차,기타,22,0,33,10,21,2
충남,태안군,차량단독,전도전복,6,1,5,5,0,0
충남,태안군,차량단독,공작물충돌,19,2,23,12,9,2
충남,태안군,차량단독,도로이탈,5,2,4,4,0,0
충남,태안군,차량단독,도로이탈,6,1,10,6,4,0
충남,태안군,차량단독,기타,5,0,6,3,3,0
충남,논산시,차대사람,횡단중,64,11,56,38,18,0
충남,논산시,차대사람,차도통행중,15,1,14,8,6,0
충남,논산시,차대사람,길가장자리구역통행중,18,1,19,9,10,0
충남,논산시,차대사람,보도통행중,5,0,5,2,3,0
충남,논산시,차대사람,기타,12,1,11,5,6,0
충남,논산시,차대차,정면충돌,61,5,130,60,69,1
충남,논산시,차대차,측면충돌,238,3,407,157,247,3
충남,논산시,차대차,추돌,49,1,99,39,60,0
충남,논산시,차대차,추돌,47,2,85,20,63,2
충남,논산시,차대차,기타,32,2,51,26,25,0
충남,논산시,차량단독,전도전복,16,3,16,8,6,2
충남,논산시,차량단독,공작물충돌,16,1,19,10,9,0
충남,논산시,차량단독,도로이탈,1,1,0,0,0,0
충남,논산시,차량단독,도로이탈,2,1,1,1,0,0
충남,논산시,차량단독,기타,6,0,6,4,2,0
충남,부여군,차대사람,횡단중,36,4,33,28,5,0
충남,부여군,차대사람,차도통행중,4,1,3,2,1,0
충남,부여군,차대사람,길가장자리구역통행중,8,1,7,3,4,0
충남,부여군,차대사람,보도통행중,4,0,4,2,2,0
충남,부여군,차대사람,기타,11,0,13,8,5,0
충남,부여군,차대차,정면충돌,23,1,44,26,18,0
충남,부여군,차대차,측면충돌,85,2,142,70,72,0
충남,부여군,차대차,추돌,30,1,42,25,17,0
충남,부여군,차대차,추돌,23,1,48,16,31,1
충남,부여군,차대차,기타,66,3,105,44,58,3
충남,부여군,차량단독,전도전복,11,2,12,4,7,1
충남,부여군,차량단독,공작물충돌,13,1,16,9,7,0
충남,부여군,차량단독,도로이탈,6,0,7,2,5,0
충남,부여군,차량단독,도로이탈,1,1,0,0,0,0
충남,부여군,차량단독,기타,5,1,4,2,2,0
충남,서천군,차대사람,횡단중,10,1,10,8,2,0
충남,서천군,차대사람,차도통행중,6,1,5,1,4,0
충남,서천군,차대사람,길가장자리구역통행중,6,2,4,3,1,0
충남,서천군,차대사람,기타,31,3,32,20,12,0
충남,서천군,차대차,정면충돌,31,1,62,31,31,0
충남,서천군,차대차,측면충돌,60,2,132,53,77,2
충남,서천군,차대차,추돌,28,1,40,14,23,3
충남,서천군,차대차,추돌,12,0,26,3,23,0
충남,서천군,차대차,기타,123,3,210,58,145,7
충남,서천군,차량단독,전도전복,8,1,10,5,5,0
충남,서천군,차량단독,공작물충돌,11,1,13,3,6,4
충남,서천군,차량단독,도로이탈,1,1,0,0,0,0
충남,서천군,차량단독,기타,23,0,28,19,8,1
충남,청양군,차대사람,횡단중,9,1,8,5,3,0
충남,청양군,차대사람,차도통행중,4,0,4,1,2,1
충남,청양군,차대사람,길가장자리구역통행중,4,2,2,2,0,0
충남,청양군,차대사람,보도통행중,4,0,4,2,2,0
충남,청양군,차대사람,기타,7,0,7,4,2,1
충남,청양군,차대차,정면충돌,23,1,67,28,39,0
충남,청양군,차대차,측면충돌,75,0,138,42,93,3
충남,청양군,차대차,추돌,17,2,29,9,19,1
충남,청양군,차대차,추돌,12,0,15,4,11,0
충남,청양군,차대차,기타,28,0,41,8,29,4
충남,청양군,차량단독,전도전복,19,1,24,7,9,8
충남,청양군,차량단독,공작물충돌,22,0,29,13,16,0
충남,청양군,차량단독,도로이탈,6,2,6,2,4,0
충남,청양군,차량단독,도로이탈,3,2,7,4,2,1
